hru;band;precip;pet;z;is_channel;edges;area;geom;sf_type;sf_param;rz_type;rz_param;uz_type;uz_param;sz_type;sz_param;uid;name;s_sf;s_rz;s_uz;s_sz
1923;33;precip;precip;468.9921875;FALSE;{"hru":[2305,2000,2076,2156,2001],"width":[0.196614980868363,0.0280174255371094,0.244417572021484,0.178930837582768,0.0227333068847656],slope:[14.1421356237309,20,20,14.1421356237309,20]};1600;POLYGON ((351174 511204, 351174 511244, 351214 511244, 351214 511204, 351174 511204));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1924;33;precip;precip;477.714874267578;FALSE;{"hru":[2001,2078,2158,2003],"width":[0.170271649545029,0.252839660644531,0.181321271960391,0.01044921875],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((351214 511124, 351214 511164, 351254 511164, 351254 511124, 351214 511124));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1925;33;precip;precip;490.536804199219;FALSE;{"hru":[2386,2781,2307,2230],"width":[0.132874298095703,0.167746345252172,0.0937828063964844,0.00713192111761944],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351774 511124, 351774 511164, 351814 511164, 351814 511124, 351774 511124));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1926;33;precip;precip;592.281188964844;FALSE;{"hru":[2002,2157,2079,2231],"width":[0.0312477409209344,0.222911071777344,0.1810302734375,0.276116480062026],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349414 511084, 349414 511124, 349454 511124, 349454 511084, 349414 511084));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1927;33;precip;precip;591.390747070312;FALSE;{"hru":[2004,2787,2944,3384],"width":[0.153440856933594,0.0525917142263426,0.22384033203125,0.272760916570983],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349334 511004, 349334 511044, 349374 511044, 349374 511004, 349334 511004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1928;33;precip;precip;494.037017822266;FALSE;{"hru":[2081,2005],"width":[0.0557075500488281,0.0350985467407202],slope:[20,14.1421356237309]};1600;POLYGON ((351814 510964, 351814 511004, 351854 511004, 351854 510964, 351814 510964));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1929;33;precip;precip;494.943634033203;FALSE;{"hru":[2005,2082,2162,2006],"width":[0.0511254085079092,0.0764678955078125,0.0861047302435618,0.0568649291992187],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((351894 510964, 351894 511004, 351934 511004, 351934 510964, 351894 510964));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1930;33;precip;precip;467.295806884766;FALSE;{"hru":[2007,2084,2164,2009],"width":[0.157462244475683,0.231356811523438,0.175071939568068,0.0255599975585937],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((351174 510884, 351174 510924, 351214 510924, 351214 510884, 351174 510884));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1931;33;precip;precip;618.987548828125;FALSE;{"hru":[2008,2085,2165],"width":[0.0284586310738775,0.103144836425781,0.077763835205777],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349014 510844, 349014 510884, 349054 510884, 349054 510844, 349014 510844));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1932;33;precip;precip;475.181610107422;FALSE;{"hru":[2009,2086,2166,2010],"width":[0.157476270946867,0.245272827148438,0.20027103453055,0.0486503601074219],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((351214 510804, 351214 510844, 351254 510844, 351254 510804, 351214 510804));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1933;33;precip;precip;617.700866699219;FALSE;{"hru":[2165,2317,2237,2087],"width":[0.0778076171875,0.158120409662029,0.201531982421875,0.109530555560535],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349054 510764, 349054 510804, 349094 510804, 349094 510764, 349054 510764));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1934;33;precip;precip;620.245910644531;FALSE;{"hru":[2011,2867,2790,2167,2712],"width":[0.108380126953125,0.271720799784691,0.297380065917969,0.00033416748046875,0.156150229940278],slope:[20,14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349094 510644, 349094 510684, 349134 510684, 349134 510644, 349094 510644));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1935;33;precip;precip;478.209625244141;FALSE;{"hru":[2711,2630,2552,2396],"width":[0.143101295901475,0.192980194091797,0.124502195110927,0.00183181762695312],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((351254 510644, 351254 510684, 351294 510684, 351294 510644, 351254 510644));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1936;33;precip;precip;534.50390625;FALSE;{"hru":[2168,2239,2397,2321,2170],"width":[0.109107603506359,0.209303283691406,0.338635699008976,0.347866821289062,0.206103888624627],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350254 510524, 350254 510564, 350294 510564, 350294 510524, 350254 510524));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1937;33;precip;precip;630.271423339844;FALSE;{"hru":[2012,2553,3025,2476],"width":[0.0231479932915896,0.208236694335938,0.277228887122883,0.205690002441406],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349134 510484, 349134 510524, 349174 510524, 349174 510484, 349134 510484));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1938;33;precip;precip;533.842041015625;FALSE;{"hru":[2320,2090,2013],"width":[0.181806803655236,0.126596069335938,0.056829833984375],slope:[14.1421356237309,20,20]};1600;POLYGON ((350174 510484, 350174 510524, 350214 510524, 350214 510484, 350174 510484));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1939;33;precip;precip;528.141418457031;FALSE;{"hru":[2093,2015,2095,2172],"width":[0.072730489969212,0.0870697021484375,0.141139221191406,0.180765607909623],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350254 510404, 350254 510444, 350294 510444, 350294 510404, 350254 510404));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1940;33;precip;precip;486.6689453125;FALSE;{"hru":[2171,2014,2094,2016],"width":[0.121250751194445,0.00405197143554688,0.141012573242187,0.0444687689715774],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((351294 510404, 351294 510444, 351334 510444, 351334 510404, 351294 510404));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1941;33;precip;precip;525.048706054688;FALSE;{"hru":[2095,5654,5607,5701],"width":[0.0451285525969063,0.191572570800781,0.143692016601562,0.247231120576345],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350214 510324, 350214 510364, 350254 510364, 350254 510324, 350214 510324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1942;33;precip;precip;486.529357910156;FALSE;{"hru":[2325,2016,2244,2174],"width":[0.153987455979572,0.0593986511230469,0.160389709472656,0.0896588222498308],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((351254 510324, 351254 510364, 351294 510364, 351294 510324, 351254 510324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1943;33;precip;precip;634.789123535156;FALSE;{"hru":[2017,2098,2019,2176],"width":[0.037158280086187,0.0582855224609375,0.0285110473632812,0.0642595803331409],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349174 510204, 349174 510244, 349214 510244, 349214 510204, 349174 510204));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1944;33;precip;precip;485.828155517578;FALSE;{"hru":[2018,2099,2177],"width":[0.0653935665804356,0.104717254638672,0.114172238563258],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351254 510164, 351254 510204, 351294 510204, 351294 510164, 351254 510164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1945;33;precip;precip;636.836120605469;FALSE;{"hru":[3764,3909,3839,2180],"width":[0.00345306396484375,0.17503849182909,0.240986633300781,0.154779951601492],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((348574 510044, 348574 510084, 348614 510084, 348614 510044, 348574 510044));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1946;33;precip;precip;671.922424316406;FALSE;{"hru":[2020,2179,2102,2022],"width":[0.0323577880859375,0.157548561221433,0.213307189941406,0.143777803396293],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((348214 510004, 348214 510044, 348254 510044, 348254 510004, 348214 510004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1947;33;precip;precip;629.129638671875;FALSE;{"hru":[2021,2410,2333,2252],"width":[0.00815277099609375,0.167363854172565,0.234413146972656,0.155085297089584],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((348734 510004, 348734 510044, 348774 510044, 348774 510004, 348734 510004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1948;33;precip;precip;624.528747558594;FALSE;{"hru":[2023,2411,2801,2727,2644],"width":[0.0154083251953125,0.00624542236328125,0.179794544519932,0.216383361816406,0.145150239653723],slope:[20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((348934 509964, 348934 510004, 348974 510004, 348974 509964, 348934 509964));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1949;33;precip;precip;672.924560546875;FALSE;{"hru":[2022,2105,2024],"width":[0.161493236502222,0.235429382324219,0.164425847939089],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((348214 509924, 348214 509964, 348254 509964, 348254 509924, 348214 509924));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1950;33;precip;precip;661.623168945312;FALSE;{"hru":[2025,2107,2026,2183],"width":[0.151620758707031,0.238395690917969,0.11766357421875,0.239069332785993],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((348254 509764, 348254 509804, 348294 509804, 348294 509764, 348254 509764));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1951;33;precip;precip;659.627624511719;FALSE;{"hru":[2026,2108,2027,2184],"width":[0.0479241361998945,0.207649230957031,0.130018615722656,0.238706802453841],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((348214 509684, 348214 509724, 348254 509724, 348254 509684, 348214 509684));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1952;33;precip;precip;657.775024414062;FALSE;{"hru":[2027,2109,2028,2185],"width":[0.0591873925609882,0.194212341308594,0.123075866699219,0.212530170345738],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((348174 509604, 348174 509644, 348214 509644, 348214 509604, 348174 509604));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1953;33;precip;precip;624.108276367188;FALSE;{"hru":[2732,2648,2963,2029,2569],"width":[0.197084867653041,0.241635131835937,0.193343036724765,0.02681884765625,0.0416290283203125],slope:[14.1421356237309,20,14.1421356237309,20,20]};1600;POLYGON ((348854 508324, 348854 508364, 348894 508364, 348894 508324, 348854 508324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1954;33;precip;precip;623.766845703125;FALSE;{"hru":[2187,2112,2030,2032],"width":[0.217316433897592,0.157330322265625,0.00975702914775078,0.143096923828125],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((348694 508244, 348694 508284, 348734 508284, 348734 508244, 348694 508244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1955;33;precip;precip;637.276611328125;FALSE;{"hru":[2495,2418,2340],"width":[0.13441567336035,0.18040771484375,0.0965517538776541],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((348974 508244, 348974 508284, 349014 508284, 349014 508244, 348974 508244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1956;33;precip;precip;640.514892578125;FALSE;{"hru":[2031,2189,2260,2114],"width":[0.0693943477459625,0.106584167480469,0.0955580323422036,0.0392532348632812],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349214 508244, 349214 508284, 349254 508284, 349254 508244, 349214 508244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1957;33;precip;precip;640.654602050781;FALSE;{"hru":[2033,2261,2342,2034,2115,2423],"width":[0.00848846435546875,0.0477741608541534,0.081646728515625,0.00216762927765468,0.0453338623046875,0.0953336088032528],slope:[20,14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349294 508164, 349294 508204, 349334 508204, 349334 508164, 349294 508164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1958;33;precip;precip;582.379333496094;FALSE;{"hru":[2657,3055,3124,2975],"width":[0.13719507257351,0.225704956054687,0.181783066550155,0.0139678955078125],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350294 508044, 350294 508084, 350334 508084, 350334 508044, 350294 508044));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1959;33;precip;precip;636.9951171875;FALSE;{"hru":[2347,2661,2037,2119,2744],"width":[0.0247804587455924,0.126802062988281,0.00185041523702229,0.0973480224609375,0.150843907995278],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349214 508004, 349214 508044, 349254 508044, 349254 508004, 349214 508004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1960;33;precip;precip;591.193969726562;FALSE;{"hru":[2504,2427,2348],"width":[0.124801066843087,0.159907531738281,0.0946970228033443],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350614 508004, 350614 508044, 350654 508044, 350654 508004, 350614 508004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1961;33;precip;precip;591.555358886719;FALSE;{"hru":[2348,2267,2195,2036],"width":[0.101085540948189,0.109477233886719,0.0597085299134557,0.0052093505859375],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350694 508004, 350694 508044, 350734 508044, 350734 508004, 350694 508004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1962;33;precip;precip;592.04345703125;FALSE;{"hru":[2195,2117,2035,2036],"width":[0.0683369676105212,0.0591094970703125,0.00400941284010194,0.0174118041992187],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350774 508004, 350774 508044, 350814 508044, 350814 508004, 350774 508004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1963;33;precip;precip;604.466857910156;FALSE;{"hru":[2745,2581,2038,2505],"width":[0.200997174154174,0.232652282714844,0.108439727686116,0.0983596801757813],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((349894 507924, 349894 507964, 349934 507964, 349934 507924, 349894 507924));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1964;33;precip;precip;609.224548339844;FALSE;{"hru":[2270,2121,2039],"width":[0.118579787393133,0.0922409057617188,0.0783294677734375],slope:[14.1421356237309,20,20]};1600;POLYGON ((349654 507684, 349654 507724, 349694 507724, 349694 507684, 349654 507684));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1965;33;precip;precip;607.687927246094;FALSE;{"hru":[2271,2198,2039,2122,2040],"width":[0.101108199093949,0.097589111328125,0.0282234179417079,0.0748245239257812,0.00288945306399166],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349574 507644, 349574 507684, 349614 507684, 349614 507644, 349574 507644));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1966;33;precip;precip;610.18603515625;FALSE;{"hru":[2199,2041,2124],"width":[0.0852669183301228,0.0525390625,0.0648941040039062],slope:[14.1421356237309,20,20]};1600;POLYGON ((349454 507444, 349454 507484, 349494 507484, 349494 507444, 349454 507444));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1967;34;precip;precip;458.420013427734;FALSE;{"hru":[2042,2125],"width":[0.00463027954101562,0.0613312847335616],slope:[20,14.1421356237309]};1600;POLYGON ((350374 513484, 350374 513524, 350414 513524, 350414 513484, 350374 513484));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1968;34;precip;precip;454.523498535156;FALSE;{"hru":[2355,2435,2276,2513],"width":[0.068953053383314,0.180258941650391,0.072515869140625,0.166422462164226],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350374 513284, 350374 513324, 350414 513324, 350414 513284, 350374 513284));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1969;34;precip;precip;460.700592041016;FALSE;{"hru":[2043,2127,2203,2357],"width":[0.00247513268439017,0.0815528869628906,0.0890876770019531,0.157757879329878],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350214 513084, 350214 513124, 350254 513124, 350254 513084, 350214 513084));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1970;34;precip;precip;460.514862060547;FALSE;{"hru":[2044,2592,2673,2754],"width":[0.0718521118164062,0.0694159269324001,0.159670257568359,0.175501365378176],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350134 513004, 350134 513044, 350174 513044, 350174 513004, 350134 513004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1971;34;precip;precip;470.780364990234;FALSE;{"hru":[2045,2129,2130,2205,2280],"width":[0.0170259780992488,0.143568420410156,0.019412096639584,0.150352478027344,0.200153967444126],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349894 512924, 349894 512964, 349934 512964, 349934 512924, 349894 512924));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1972;34;precip;precip;475.899353027344;FALSE;{"hru":[2046,5178,5118,6070],"width":[0.0419850046126122,0.171297454833984,0.0487113952636719,0.157160135865557],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((349774 512844, 349774 512884, 349814 512884, 349814 512844, 349774 512844));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
1973;34;precip;precip;424.238586425781;FALSE;{"hru":[2206,2131,2047],"width":[0.204146656414739,0.202334594726563,0.103795623779297],slope:[14.1421356237309,20,20]};1600;POLYGON ((352294 512484, 352294 512524, 352334 512524, 352334 512484, 352294 512484));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
